head;relation;tail;head_rank;tail_rank
2406916;_derivationally_related_form;795720;1;1
1301080;_synset_domain_region_of;8849753;1;1
11585340;_hyponym;12571606;1;1
10338231;_hypernym;9682291;1;1
7367548;_derivationally_related_form;334186;1;1
4524594;_synset_domain_usage_of;6851742;1;1
4048568;_hyponym;3065063;1;1
3006105;_hyponym;3471473;1;1
9513902;_synset_domain_topic_of;15253139;1;1
13807403;_hypernym;13805734;1;1
634906;_derivationally_related_form;153809;1;1
10040789;_derivationally_related_form;3260293;1;1
744506;_derivationally_related_form;4769049;1;1
1653442;_derivationally_related_form;923444;200;MISS_353
1433809;_hypernym;1433294;1;1
6738281;_hyponym;6743362;1;1
1056411;_derivationally_related_form;1862918;1;1
181434;_derivationally_related_form;12036368;1;1
8615149;_hyponym;8600992;1;1
8766988;_has_part;8773679;1;1
12257343;_hypernym;11575425;10;1
9315159;_hyponym;9197815;1;1
1509527;_also_see;1872745;1;1
4747899;_hypernym;4742535;1;1
2855793;_derivationally_related_form;1423929;12;2
11706761;_has_part;7764847;1;1
276373;_hyponym;278117;1;1
8926877;_instance_hypernym;9203827;1;1
13385913;_hyponym;13387209;MISS_221;MISS_38
1970866;_hypernym;1342529;1;1
12318378;_hyponym;12318965;1;1
7475364;_derivationally_related_form;9999795;1;1
1133281;_hyponym;1134861;1;1
172732;_derivationally_related_form;1150200;1;1
2055975;_derivationally_related_form;15282696;1;1
11225661;_instance_hypernym;9799213;1;1
9606009;_derivationally_related_form;2545272;1;1
1417553;_hypernym;1388130;1;1
15168790;_derivationally_related_form;2649706;1;1
2425462;_hypernym;1650610;1;1
10483530;_derivationally_related_form;926702;1;2
8981244;_member_of_domain_region;8011266;1;1
12985010;_member_holonym;12984802;1;1
1081001;_hypernym;1079480;1;1
5697363;_derivationally_related_form;336831;1;1
94312;_derivationally_related_form;1896031;1;1
730499;_hypernym;650353;1;1
8199025;_member_of_domain_topic;8391387;1;1
759694;_member_of_domain_topic;8015731;1;1
11788926;_hypernym;11556857;1;1
9639719;_hypernym;9638875;1;1
588780;_derivationally_related_form;9787534;1;1
759269;_hypernym;759501;1;1
139586;_synset_domain_topic_of;6084469;453;1
2476219;_hypernym;2471762;1;1
9943239;_hyponym;10259348;1;1
289388;_hypernym;286497;1;1
1388130;_hyponym;1396776;1;1
13112664;_hyponym;11764814;1;1
820352;_hypernym;1011031;1;1
8441203;_member_of_domain_topic;13964466;1;1
9610660;_hyponym;10205985;1;1
2181863;_hypernym;1759182;1;1
6295235;_member_of_domain_usage;2887489;1;1
2642107;_hyponym;2648625;1;1
6080522;_member_of_domain_topic;503715;1;1
2560767;_derivationally_related_form;11410625;1;1
884011;_hypernym;1010118;1;1
5104548;_hypernym;5103946;1;1
11604393;_member_holonym;11604225;1;1
9365443;_instance_hypernym;9403734;1;1
13022078;_member_holonym;13016457;1;1
31264;_hyponym;7941729;1;1
2705680;_hypernym;2620587;1;1
9646608;_hypernym;9645091;1;1
11449002;_hyponym;11435028;1;1
10675481;_synset_domain_region_of;8860123;1;1
6793231;_derivationally_related_form;1498319;1;1
10365984;_derivationally_related_form;2478059;1;1
12834408;_member_meronym;12836663;1;1
5225602;_hyponym;5405554;1;1
65070;_derivationally_related_form;14322699;1;1
1094725;_hyponym;811661;1;1
3875218;_hypernym;14984973;1;1
4716864;_hypernym;4715487;1;1
1448100;_derivationally_related_form;10492202;1;1
628539;_hypernym;624738;1;1
11972141;_hypernym;11579418;1;1
1621127;_member_holonym;1620967;1;1
5392348;_part_of;5393230;1;1
2249995;_member_meronym;2250133;1;1
1342529;_hyponym;1708332;1;1
12651821;_hyponym;12648196;1;1
15078050;_hyponym;14806333;1;1
86320;_verb_group;1585523;1;1
1174742;_derivationally_related_form;841091;1;1
2561332;_derivationally_related_form;413239;1;1
9311259;_has_part;9198574;1;1
926702;_derivationally_related_form;10483530;2;2
13988663;_hypernym;13985818;1;1
3633091;_hypernym;4531098;MISS_199;MISS_450
13724582;_has_part;13724474;1;1
11573660;_hyponym;11846087;1;1
8106934;_member_meronym;8107191;1;1
2349212;_derivationally_related_form;8324514;1;1
1875295;_derivationally_related_form;348008;1;1
14050143;_hypernym;14049711;1;1
7966719;_hyponym;7966927;MISS_182;MISS_76
7027180;_hyponym;7027458;1;1
12454159;_member_holonym;12454021;1;1
8103777;_hyponym;12975982;1;1
10829733;_instance_hypernym;10423589;1;1
2468617;_hypernym;5235879;1;1
12898226;_hypernym;11579418;1;1
4838727;_derivationally_related_form;11551;1;1
3007591;_hypernym;4004475;1;1
9623038;_hyponym;10209082;1;1
8779830;_part_of;9006413;1;1
1372709;_hypernym;1355326;1;1
14877585;_hyponym;14877234;1;1
1415807;_hypernym;1400044;1;1
9195615;_has_part;9372504;1;1
744004;_synset_domain_topic_of;1124794;1;1
10024362;_hypernym;7846;1;1
320536;_synset_domain_topic_of;243918;1;1
7334490;_derivationally_related_form;1621219;1;1
8341551;_hypernym;8337324;1;1
4737934;_hyponym;4738641;1;1
9767197;_derivationally_related_form;2561995;1;1
2752567;_hypernym;2604760;1;1
5389939;_hypernym;5289057;1;1
15211484;_has_part;15200164;1;1
1763813;_derivationally_related_form;2452885;1;1
11562747;_hyponym;12299165;1;1
291873;_derivationally_related_form;5018542;1;1
14560253;_hypernym;14548343;1;1
358089;_derivationally_related_form;1389329;1;1
8792548;_part_of;8791167;1;1
13189656;_member_meronym;13189844;1;1
13809920;_derivationally_related_form;956250;1;1
10498046;_derivationally_related_form;1889129;1;1
1417451;_derivationally_related_form;182406;1;1
8574314;_instance_hyponym;8735564;1;1
15298011;_synset_domain_topic_of;6128570;1;1
5651068;_hypernym;23271;1;1
9148970;_has_part;9224325;1;1
11782522;_member_meronym;11783162;1;1
211108;_derivationally_related_form;14536831;1;1
5261404;_hypernym;5254795;1;1
1629589;_also_see;1629958;MISS_15;MISS_46
4432662;_derivationally_related_form;1331689;1;1
6136258;_member_of_domain_topic;5675715;1;1
8654360;_instance_hyponym;9001580;1;1
5088324;_derivationally_related_form;1380122;1;1
275088;_derivationally_related_form;11524662;1;1
2642814;_derivationally_related_form;1066881;1;1
11911591;_member_meronym;11993007;1;1
10296176;_hypernym;9943239;36;20
6758225;_hypernym;6756407;1;1
3318294;_synset_domain_region_of;8860123;MISS_2512;1
3153375;_has_part;3485997;1;1
3536568;_part_of;4384016;1;1
1000214;_hyponym;1003049;1;1
7301336;_hyponym;7313636;1;1
6403969;_derivationally_related_form;9889170;1;1
11952153;_member_meronym;11952346;1;1
2675701;_hypernym;1742886;1;1
294190;_derivationally_related_form;1901447;1;1
1190172;_synset_domain_topic_of;8441203;1;1
1628449;_derivationally_related_form;240184;1;1
8182379;_derivationally_related_form;2028722;1;1
1759326;_derivationally_related_form;9184975;1;1
8135770;_hypernym;8337324;1;1
8860123;_member_of_domain_region;15138241;1;1
8435;_derivationally_related_form;6878934;1;1
2652668;_hyponym;2654425;1;1
8103777;_hyponym;11668573;1;1
2724417;_derivationally_related_form;31921;1;1
9435065;_instance_hypernym;9403734;1;1
1301410;_hyponym;1302183;1;1
10210648;_derivationally_related_form;1753596;1;1
8755436;_part_of;8755214;1;1
5785508;_derivationally_related_form;2164825;1;1
12780852;_member_holonym;12779233;1;1
7075172;_member_of_domain_usage;144722;1;1
14892138;_hypernym;14706749;1;1
1577093;_derivationally_related_form;7364434;1;1
3637027;_hypernym;3546766;MISS_53;MISS_83
2321757;_derivationally_related_form;10707804;1;1
2613960;_member_meronym;2614288;1;1
1020005;_derivationally_related_form;6763273;1;1
634472;_derivationally_related_form;9178999;1;1
1352574;_hyponym;1356888;1;1
290302;_hypernym;153263;1;1
2872752;_has_part;3068707;1;1
1686132;_hyponym;1755137;1;1
540235;_derivationally_related_form;367768;1;1
623151;_hyponym;625119;1;1
8199025;_member_of_domain_topic;57306;1;1
6598445;_hypernym;5808794;1;1
356258;_hyponym;1277974;1;1
86320;_hypernym;81072;1;1
6037666;_member_of_domain_topic;920510;1;1
2540983;_member_holonym;2540637;1;1
1941093;_hyponym;1941838;1;1
10030277;_instance_hyponym;11295196;1;1
764902;_derivationally_related_form;13971561;1;1
12141495;_hyponym;12143676;1;1
882961;_derivationally_related_form;2124748;1;1
8505573;_instance_hyponym;9169303;1;1
1774426;_derivationally_related_form;7503430;1;1
2587532;_hyponym;2587895;1;1
9233715;_instance_hyponym;9127461;1;1
8675145;_hypernym;8595720;1;1
11908718;_member_holonym;11900058;1;1
9403734;_instance_hyponym;9416570;3;175
6721949;_derivationally_related_form;1040707;1;1
1706129;_derivationally_related_form;9809925;1;1
8857260;_part_of;8853741;1;1
4887912;_hyponym;4888268;1;1
11447851;_derivationally_related_form;1874875;1;1
7362830;_hyponym;7362386;1;1
4450749;_synset_domain_usage_of;6295235;1;1
1068380;_derivationally_related_form;10003283;1;1
2327200;_hyponym;2332311;1;1
998399;_derivationally_related_form;3924069;1;1
13311368;_hypernym;13310230;1;1
11608885;_hypernym;15098161;1;1
11313507;_instance_hypernym;10672908;1;1
10257221;_hypernym;9608709;MISS_130;MISS_243
13289159;_part_of;13262663;MISS_6;MISS_28
717358;_hypernym;2367363;1;1
870312;_hypernym;869583;1;1
10485440;_derivationally_related_form;748155;1;1
5823054;_derivationally_related_form;896803;1;1
4850996;_hypernym;4850589;1;1
9448361;_hyponym;9411430;1;1
7531536;_hypernym;7531255;1;1
1419160;_hypernym;1418667;3;7
8780881;_member_of_domain_region;9542541;1;1
11880218;_hypernym;11575425;1;1
8899776;_part_of;8897065;1;1
2748927;_derivationally_related_form;3169390;1;1
11943299;_member_holonym;11911591;1;1
1991472;_hyponym;1962865;1;1
996485;_hypernym;993014;1;1
12701901;_hypernym;11585340;1;1
1371756;_derivationally_related_form;136329;1;1
6240244;_member_of_domain_topic;3716656;1;1
13112664;_hyponym;12343480;1;1
6798750;_derivationally_related_form;1275762;1;1
7086323;_hypernym;7083732;1;1
1932495;_member_holonym;1932358;1;1
6226057;_hyponym;6228549;1;1
2878222;_derivationally_related_form;1951276;1;1
7901587;_hyponym;7903208;1;1
1995549;_hyponym;1935233;1;1
2117369;_hypernym;1864707;1;1
11940006;_hyponym;11940599;1;1
3774673;_synset_domain_usage_of;6845599;1;1
2877513;_synset_domain_region_of;8860123;1;1
2621901;_derivationally_related_form;13431722;1;1
13518963;_hyponym;13491060;1;1
249313;_hyponym;1113806;1;1
9095751;_has_part;9096498;1;1
13421462;_hypernym;5898568;1;1
8751494;_member_holonym;8176077;1;1
1819147;_derivationally_related_form;7542675;1;1
17222;_member_of_domain_topic;134136;1;1
1044084;_hypernym;1028655;1;1
13872421;_hyponym;5609884;1;1
2579447;_derivationally_related_form;272713;1;1
3975232;_derivationally_related_form;1152670;1;1
6674542;_derivationally_related_form;970732;1;1
12513426;_hypernym;11585340;1;1
5413241;_hypernym;5407119;1;1
419950;_hyponym;304422;1;1
2540670;_derivationally_related_form;10582154;1;1
11599165;_member_holonym;11598991;1;1
4863358;_derivationally_related_form;1743909;1;1
1443871;_hypernym;1443021;1;1
2410313;_member_meronym;2410702;1;1
226379;_hypernym;224901;1;1
2494356;_derivationally_related_form;328327;1;1
10018021;_hyponym;9957834;1;1
441445;_hyponym;429968;1;1
7546125;_derivationally_related_form;1463965;1;1
6744154;_synset_domain_topic_of;6169050;1;1
15178841;_has_part;15218663;1;1
495998;_derivationally_related_form;10785333;1;1
2607345;_member_holonym;2606194;1;1
9221070;_hypernym;9444100;1;1
6802;_hypernym;7012;1;1
814850;_hyponym;776059;1;1
1453852;_member_holonym;2527813;1;1
6453324;_instance_hypernym;6429590;1;1
527695;_hypernym;428270;1;1
240754;_hypernym;240184;1;1
13727333;_hypernym;13609507;1;1
10048218;_hypernym;9605289;1;1
363110;_hypernym;2680814;1;1
1313093;_member_meronym;2315309;1;1
3781787;_hyponym;2962938;1;1
7334490;_derivationally_related_form;1656458;1;1
7137950;_hypernym;7138085;13;5
14056280;_has_part;14060256;1;1
7171785;_hypernym;7170753;1;1
4226537;_hyponym;3010473;1;1
2803129;_hypernym;4073669;1;1
1775535;_derivationally_related_form;5813229;1;1
4100174;_hyponym;3351979;1;1
5968450;_hypernym;5996646;1;1
586262;_hyponym;588473;1;1
12610933;_member_holonym;11667562;1;1
11571907;_hyponym;11700676;1;1
8949093;_has_part;8950907;42;484
4188643;_hyponym;2856463;1;1
2333225;_derivationally_related_form;841628;1;1
1963136;_hypernym;1939598;1;1
7064715;_hyponym;7065562;1;1
5015463;_derivationally_related_form;369864;1;1
115803;_derivationally_related_form;1566916;MISS_402;MISS_331
1623284;_member_holonym;1621714;1;1
14806176;_hypernym;14805899;1;1
60185;_verb_group;1430447;1;1
9994943;_derivationally_related_form;358431;1;1
1419332;_member_holonym;1419082;1;1
444629;_hyponym;444975;1;1
1483188;_member_meronym;1485073;1;1
2635956;_hyponym;2634808;1;1
1868258;_derivationally_related_form;348571;MISS_395;MISS_38
5288091;_hypernym;5267548;1;1
5397468;_hyponym;5504107;1;1
1648993;_hypernym;1626600;1;1
1390287;_member_holonym;1389875;1;1
9071690;_has_part;9325395;1;1
893955;_hyponym;894359;1;1
5907682;_hyponym;5908882;1;1
754956;_hyponym;756194;1;1
12321873;_member_holonym;12319687;1;1
8336188;_hypernym;8329453;1;1
7006119;_member_of_domain_topic;1720980;1;1
2067689;_derivationally_related_form;7405893;1;1
10404426;_hypernym;10703692;1;1
4975988;_hyponym;4978792;1;1
2170269;_member_meronym;2170400;1;1
4590746;_derivationally_related_form;1392237;1;1
231557;_hyponym;357332;1;1
3325941;_hypernym;3497657;1;1
13548531;_hypernym;13453160;1;1
2327200;_hyponym;2323286;1;1
15140405;_has_part;15143477;1;1
1835496;_also_see;1994442;1;55
3683708;_part_of;2752311;1;1
8199025;_member_of_domain_topic;6804847;1;1
2336449;_also_see;106456;1;1
469637;_hypernym;208836;1;1
12792638;_member_meronym;12793015;1;1
7384898;_derivationally_related_form;1053771;1;1
11770013;_hypernym;11567411;1;1
12108742;_member_holonym;12100538;1;1
1129532;_hypernym;1128984;1;1
268011;_hypernym;205046;1;1
118523;_derivationally_related_form;15133621;1;1
13928388;_hyponym;13931765;1;1
1864707;_hyponym;2500472;1;1
5560787;_has_part;5573602;1;1
5461179;_has_part;5254795;1;1
7204240;_hyponym;7206461;1;1
2282903;_member_holonym;2282716;1;1
3478907;_hypernym;4105893;1;1
5034473;_hypernym;5190804;MISS_284;MISS_352
6070929;_hypernym;6037666;1;1
3228016;_hypernym;2817799;1;1
10012484;_derivationally_related_form;7560903;2;3
1931398;_hypernym;1921887;1;1
877127;_hyponym;879759;1;1
291873;_hyponym;292368;1;1
4362821;_hypernym;4231693;1;1
7262108;_hypernym;7258332;1;1
3705379;_derivationally_related_form;399788;1;1
13123431;_hypernym;13122985;1;1
13601596;_hyponym;13630036;1;1
9503282;_hypernym;9483738;1;1
13122364;_hyponym;12945177;1;1
2327200;_hyponym;2296726;1;1
1311103;_hypernym;1282545;1;1
4437953;_has_part;3482523;1;1
1957529;_hyponym;1960296;1;1
1015104;_derivationally_related_form;10760763;1;1
13365698;_derivationally_related_form;2215506;1;1
8855505;_part_of;8853741;1;1
10835022;_instance_hypernym;10030277;1;1
2808440;_part_of;2807731;1;1
5979595;_hypernym;5978812;1;1
236592;_derivationally_related_form;808182;1;1
13145250;_hypernym;13144794;1;1
3767459;_derivationally_related_form;1695459;1;1
5514717;_hypernym;5513302;1;1
11703669;_member_holonym;11703386;1;1
1657723;_hyponym;1678887;1;1
11957912;_member_holonym;11911591;1;1
3430959;_hyponym;3351434;1;1
5697135;_hyponym;5697976;1;1
509039;_synset_domain_topic_of;3082979;1;1
2394662;_derivationally_related_form;10005721;1;1
103419;_hypernym;103140;1;1
4618070;_derivationally_related_form;618878;1;1
529101;_synset_domain_topic_of;528667;1;1
9252970;_derivationally_related_form;2025009;1;1
9753498;_hypernym;7846;1;1
12471366;_member_holonym;12423565;1;1
10099093;_instance_hyponym;11020721;1;1
9930876;_derivationally_related_form;2566227;1;1
1309701;_also_see;1313923;9;63
1476483;_hyponym;1127215;1;1
12485811;_hypernym;11567411;1;1
2320621;_hypernym;2316038;1;1
3181501;_derivationally_related_form;1351601;1;1
10929886;_instance_hypernym;9920283;1;1
2194913;_derivationally_related_form;7503260;1;1
10317007;_hyponym;10347593;1;1
15049594;_hypernym;14940100;1;1
9883947;_hypernym;10254965;1;1
4419073;_hypernym;4365484;1;1
396325;_hypernym;394813;1;1
893955;_derivationally_related_form;100044;1;1
12731202;_member_meronym;12731401;1;1
8558155;_derivationally_related_form;10231515;1;1
383390;_derivationally_related_form;1579813;1;1
2449847;_hyponym;2677567;1;1
500280;_hypernym;565302;1;1
3183080;_hyponym;2676261;1;1
10294139;_synset_domain_topic_of;8199025;523;1
1053920;_hyponym;1054227;1;1
3514974;_hypernym;2718259;1;1
2391049;_member_holonym;2373843;1;1
1491235;_member_holonym;1488539;1;1
645771;_derivationally_related_form;152727;1;1
467719;_hyponym;476389;1;1
1460421;_also_see;1244410;1;1
5945642;_hyponym;5837957;1;1
9460888;_part_of;8813978;1;1
13903387;_derivationally_related_form;2710673;1;1
1632103;_hypernym;1631534;1;1
1225783;_hyponym;1225997;1;1
2525866;_member_meronym;2526121;1;1
14561618;_hyponym;14562142;1;1
7580053;_part_of;7573696;1;1
10325243;_derivationally_related_form;475819;1;1
2681795;_also_see;235918;MISS_17;MISS_72
1822773;_member_meronym;1823610;1;1
9292751;_instance_hypernym;31264;1;1
6677974;_derivationally_related_form;9949946;MISS_350;MISS_45
396029;_derivationally_related_form;451648;1;1
2395003;_hyponym;2396796;1;1
8983742;_part_of;8982587;1;1
15180528;_hypernym;33615;1;1
10215623;_hypernym;9617867;1;1
4517535;_hyponym;3971771;1;1
10328782;_hypernym;10640620;1;1
112628;_derivationally_related_form;5783940;1;1
8709038;_has_part;8756202;1;1
1222477;_hyponym;1222666;1;1
13740168;_hyponym;13740765;1;1
2436514;_member_meronym;2436645;1;1
11565385;_hyponym;12359734;1;1
6880249;_hyponym;1072236;1;1
7160883;_hyponym;7201365;1;1
4294879;_hypernym;3322570;1;1
15388;_member_of_domain_topic;9469285;1;1
9143649;_instance_hypernym;8524735;1;1
180413;_derivationally_related_form;2236124;1;1
13391118;_hypernym;13388245;268;5
8947319;_instance_hypernym;8698379;1;1
6226057;_member_of_domain_topic;8312559;MISS_29;MISS_210
9865954;_hyponym;10593745;1;1
757544;_hypernym;685683;1;1
2000036;_hypernym;1759182;1;1
2640242;_hypernym;2638596;1;1
10605985;_hyponym;10614629;1;1
2647503;_member_meronym;2647660;1;1
1574801;_member_holonym;1574671;1;1
306426;_hyponym;307631;MISS_284;MISS_73
9029457;_member_holonym;8172103;1;1
5481870;_hypernym;5486510;1;1
704305;_member_of_domain_topic;15146545;1;1
10122300;_derivationally_related_form;1316619;1;1
2651424;_hyponym;2653159;1;1
2586382;_member_meronym;2587761;1;1
13259917;_derivationally_related_form;1100145;1;1
12299988;_hypernym;11562747;1;1
11418460;_derivationally_related_form;1468097;1;1
981944;_derivationally_related_form;7125958;1;1
2151700;_hypernym;2150948;1;1
6630017;_derivationally_related_form;897241;1;1
1412279;_member_holonym;1412085;1;1
10401639;_derivationally_related_form;2294179;1;1
1449974;_hyponym;2077656;1;1
2902250;_hyponym;3068707;1;1
11585340;_hyponym;12519328;1;1
281101;_derivationally_related_form;274707;1;1
10380672;_hyponym;9617161;1;1
4935528;_derivationally_related_form;1220885;1;1
3931044;_hypernym;4076846;1;1
9148970;_has_part;9152401;1;1
3147509;_hypernym;3094503;1;1
8349681;_hypernym;8337324;1;1
2441022;_hyponym;2442737;1;1
1476685;_synset_domain_topic_of;6037666;1;1
8030711;_instance_hypernym;8392137;1;1
9169801;_part_of;8723006;1;1
13108841;_hyponym;11628456;1;1
10522759;_hypernym;7846;1;1
955601;_derivationally_related_form;6742173;1;1
7787429;_part_of;1957335;1;1
3692379;_hypernym;3051540;1;1
10648237;_derivationally_related_form;2394662;1;1
4754440;_derivationally_related_form;684480;1;1
12508077;_hypernym;11585340;1;1
9277279;_part_of;9071690;1;1
14800277;_hypernym;14682133;1;1
13996300;_hyponym;13998576;1;1
1981137;_hypernym;1762525;MISS_809;22
4913839;_derivationally_related_form;2457233;1;1
12039743;_member_meronym;12073410;1;1
6021247;_synset_domain_topic_of;6018465;1;1
234423;_derivationally_related_form;2535896;1;1
9991867;_hyponym;10694849;1;1
2471072;_member_holonym;2470451;MISS_904;92
9326299;_part_of;8815046;1;1
8524735;_instance_hyponym;9100223;1;1
13068073;_hypernym;11592146;1;1
6282651;_member_of_domain_topic;7109196;1;1
4723816;_hyponym;4810865;1;1
1220619;_hyponym;1220336;1;1
8110373;_member_holonym;8108972;1;1
4401088;_has_part;4402580;1;1
2713218;_derivationally_related_form;5578442;1;1
5773049;_derivationally_related_form;772640;1;1
6687358;_hyponym;6687701;1;1
1240188;_hypernym;1239862;1;1
5921868;_derivationally_related_form;692718;1;1
12393086;_hypernym;12205694;1;1
57486;_hypernym;53913;1;1
10453533;_instance_hyponym;11127188;1;1
8359949;_hypernym;8189659;1;1
8893223;_has_part;8893492;1;1
3065516;_derivationally_related_form;5971394;1;1
12512947;_member_holonym;12501745;1;1
8386555;_hyponym;8388207;1;1
2950826;_derivationally_related_form;9811852;1;1
2001428;_member_meronym;2007721;1;1
2326355;_verb_group;1315333;1;1
11449907;_member_of_domain_topic;3462747;1;1
1121948;_derivationally_related_form;10038929;1;1
2075462;_hyponym;2073714;1;1
8766988;_has_part;8769329;1;1
5044673;_hyponym;5044822;1;1
2440705;_member_meronym;2448754;1;1
11647306;_hyponym;11648039;1;1
4994824;_hypernym;4992163;1;1
3331244;_hypernym;3309808;1;1
9287968;_instance_hyponym;9392162;1;1
9435965;_member_holonym;9232841;1;1
5018103;_hypernym;5009170;1;1
12009616;_member_holonym;11911591;1;1
3029133;_derivationally_related_form;10851599;1;1
9179776;_derivationally_related_form;770437;1;1
11911591;_member_meronym;11925140;1;1
6845599;_member_of_domain_usage;4527808;1;1
103875;_derivationally_related_form;14290534;1;1
296263;_synset_domain_topic_of;2691156;1;1
12168565;_member_holonym;12168385;1;1
9960688;_hypernym;9878275;1;1
996969;_hyponym;1004961;1;1
225150;_hypernym;220023;1;1
12934479;_member_holonym;12934368;1;1
916464;_hyponym;919513;1;1
8655464;_instance_hyponym;9152944;1;1
2331309;_hyponym;2348788;1;1
168217;_derivationally_related_form;364787;1;1
8665504;_instance_hyponym;9153710;1;1
457327;_derivationally_related_form;380994;1;1
2866578;_derivationally_related_form;1131902;1;1
8923348;_part_of;8921850;1;1
12615427;_member_holonym;12610933;1;1
1013971;_hypernym;1012712;1;1
58743;_hyponym;59127;1;1
2201644;_hyponym;2294179;1;1
1543123;_also_see;1984902;MISS_4;MISS_52
4700642;_derivationally_related_form;1265989;1;1
11841529;_member_meronym;11850748;1;1
14023997;_hyponym;14036203;1;1
181258;_derivationally_related_form;11683556;1;1
14450691;_hypernym;14449126;1;1
10741152;_hypernym;9631463;1;1
1468712;_member_holonym;1468532;1;1
13081050;_hypernym;11592146;1;1
3091374;_hyponym;3462747;1;1
11575425;_hyponym;12257343;1;9
4985198;_hypernym;4983122;1;1
6776138;_hyponym;6780678;1;1
14856263;_hyponym;14857278;1;1
2529293;_hypernym;1428580;1;1
2409202;_member_holonym;2408217;1;1
1682761;_hypernym;1675963;1;1
1404129;_member_meronym;1404813;1;1
2573704;_hypernym;2554730;1;1
7491981;_derivationally_related_form;1820302;1;1
1621127;_derivationally_related_form;1053221;1;1
2600255;_derivationally_related_form;8223263;1;1
260648;_derivationally_related_form;4083468;1;1
2249365;_hypernym;1759182;1;1
84107;_derivationally_related_form;698609;1;1
4537602;_hyponym;4383537;20;30
968211;_derivationally_related_form;10483138;1;1
13506587;_derivationally_related_form;2071837;38;60
201407;_derivationally_related_form;1068184;1;1
8755852;_part_of;8747054;1;1
13624509;_has_part;13624190;1;1
195569;_hypernym;191142;1;1
3731695;_derivationally_related_form;1232272;1;1
411312;_derivationally_related_form;8111783;1;1
2233767;_member_meronym;2233943;1;1
1628450;_member_meronym;1635659;1;1
8337324;_hyponym;8129883;1;1
344174;_derivationally_related_form;13512036;1;1
2103925;_hypernym;1850315;1;1
2774630;_derivationally_related_form;1454246;1;1
6075527;_member_of_domain_topic;1320314;1;1
5855125;_hyponym;5861067;1;1
6680002;_derivationally_related_form;10266486;MISS_293;MISS_22
3157582;_hypernym;2720725;1;1
2162434;_hypernym;2168555;1;1
1637982;_derivationally_related_form;43195;1;1
9051235;_instance_hypernym;8574314;1;1
12740514;_member_meronym;12743680;1;1
1778017;_derivationally_related_form;5924519;1;1
1521912;_hypernym;1212230;1;1
4061442;_hyponym;4548771;1;1
7241837;_hypernym;7238694;1;1
2371811;_derivationally_related_form;621627;1;1
11296139;_instance_hypernym;10020890;1;1
5784831;_hyponym;5785508;1;1
13874384;_part_of;13873502;1;1
431117;_derivationally_related_form;357906;1;1
10629020;_derivationally_related_form;1501347;1;1
2327200;_hyponym;2336015;1;1
14545045;_derivationally_related_form;3054551;1;1
12771597;_member_holonym;12770277;1;1
12476510;_hypernym;13121104;1;1
12122245;_member_holonym;12122124;1;1
8766988;_has_part;8772307;1;1
10235549;_derivationally_related_form;13928388;1;1
12041446;_hyponym;12051514;1;1
8702402;_instance_hyponym;8732116;1;1
3800933;_derivationally_related_form;1707925;1;1
1837744;_also_see;914421;3;2
8962951;_instance_hypernym;8524735;1;1
1957739;_member_holonym;1957591;1;1
1185304;_derivationally_related_form;7575076;1;1
181258;_derivationally_related_form;394803;1;1
7951464;_hyponym;8271042;1;1
8955626;_has_part;8956140;1;1
8289089;_hypernym;8288753;1;1
13079203;_member_holonym;13077479;1;1
11013876;_instance_hypernym;10022111;1;1
2173571;_member_holonym;2171633;1;1
9239740;_hypernym;19128;1;1
670261;_hyponym;2531625;1;1
3247620;_hyponym;3248958;1;1
8199025;_member_of_domain_topic;6642899;1;1
4211528;_derivationally_related_form;2449340;1;1
8941681;_member_of_domain_region;1271107;1;1
56930;_hyponym;57665;1;1
8514865;_hypernym;8512736;1;1
12451915;_hyponym;12453186;1;1
1700076;_hypernym;1342529;1;1
12102133;_hyponym;12133151;1;1
2362601;_hypernym;2339413;1;1
7555647;_derivationally_related_form;857923;1;1
8518940;_hyponym;8519444;1;1
11647703;_hypernym;11647306;1;1
1761706;_hyponym;1807529;1;1
8487504;_member_meronym;8896092;MISS_6;MISS_104
6780882;_hypernym;6776138;1;1
14521954;_hypernym;14521648;1;1
7419599;_hypernym;7357388;1;1
201058;_derivationally_related_form;550546;MISS_311;MISS_323
9615807;_hyponym;10049017;1;1
2445715;_hyponym;2446352;1;1
1891638;_hypernym;1891249;1;1
7229530;_derivationally_related_form;883226;3;1
3207305;_part_of;4039848;1;1
21939;_hyponym;4083468;1;1
11772408;_hypernym;12205694;1;1
13925550;_derivationally_related_form;461493;1;1
1917244;_derivationally_related_form;14549937;1;1
8524735;_instance_hyponym;9058841;1;1
10421956;_derivationally_related_form;101609;1;1
5249636;_derivationally_related_form;2358034;1;1
7985223;_derivationally_related_form;1292885;1;1
1961862;_hypernym;1939598;1;1
109660;_hyponym;267041;1;1
55010;_hypernym;104868;1;1
3473966;_derivationally_related_form;49102;59;17
12250413;_hypernym;11565385;1;1
1344293;_derivationally_related_form;10737431;1;1
1583656;_verb_group;1583494;1;1
617095;_hypernym;690614;1;1
4737568;_hypernym;4735929;1;1
6043075;_hyponym;6051134;1;1
1614769;_hypernym;1507175;1;1
299580;_hypernym;123170;1;1
13526110;_hyponym;13505467;1;1
13244109;_hyponym;13246475;1;1
8103777;_hyponym;1975312;1;1
2260362;_hyponym;2346136;1;1
3328650;_hypernym;2707683;1;1
2096756;_hyponym;2097047;1;1
