head;relation;tail;head_rank;tail_rank
8960987;_member_meronym;9721244;52;53
2585489;_hypernym;1803003;7;8
10141811;_hypernym;10162991;MISS_189;MISS_575
3353281;_hypernym;3405725;51;32
4143712;_hypernym;3265874;MISS_573;MISS_1695
2310895;_derivationally_related_form;5074057;MISS_98;MISS_106
12673178;_member_meronym;12673328;MISS_103;MISS_538
607542;_synset_domain_topic_of;3405725;MISS_274;MISS_115
784727;_verb_group;784342;1;1
8645212;_hypernym;8644722;MISS_67;MISS_764
2589576;_derivationally_related_form;9906538;1;1
12860254;_hypernym;11579418;11;1
996969;_derivationally_related_form;489837;1;1
5780104;_derivationally_related_form;692329;1;1
591622;_derivationally_related_form;9984298;1;1
9761403;_derivationally_related_form;618734;1;1
2844728;_derivationally_related_form;3089348;1;1
12411084;_member_meronym;12418356;4;46
879764;_hypernym;753428;MISS_137;611
1938155;_member_meronym;1938312;MISS_364;MISS_147
5059830;_derivationally_related_form;2369633;1;1
8921850;_has_part;8925957;1;2
824066;_derivationally_related_form;6711855;1;1
3974671;_hypernym;4548771;MISS_2;MISS_764
1726879;_hypernym;1726172;68;57
1465994;_hypernym;8102555;3;1
217700;_derivationally_related_form;7364115;1;1
6954183;_hypernym;6953731;MISS_91;MISS_1
11860801;_hypernym;11573660;5;1
5826469;_derivationally_related_form;667942;1;1
11920867;_hypernym;11579418;MISS_1417;4
1369758;_also_see;1657977;MISS_23;MISS_872
10383689;_hypernym;10631941;MISS_187;206
4259771;_hypernym;3733925;1;1
14245405;_hypernym;14246359;MISS_9;MISS_1
5747582;_hypernym;5733583;4;16
2110552;_hypernym;2110220;MISS_129;MISS_1686
1527617;_hypernym;1525720;78;4
2585489;_derivationally_related_form;10379758;1;1
2368563;_hypernym;1862557;6;1
2760658;_derivationally_related_form;181476;1;1
5532225;_has_part;5534712;1;22
8334087;_hypernym;8329453;MISS_98;MISS_2265
3278248;_has_part;3033362;11;24
443670;_derivationally_related_form;9260466;1;1
1949674;_synset_domain_topic_of;815801;106;1
2583211;_member_meronym;2584325;1;1
12501745;_member_meronym;12577000;2;41
3762434;_synset_domain_topic_of;6234825;4;1
7409475;_derivationally_related_form;1892104;1;1
3204558;_synset_domain_topic_of;6128570;MISS_986;11
12501745;_hypernym;11566682;14;2
5341920;_hypernym;5333777;53;1
2872752;_has_part;4444749;1;1
3249342;_hypernym;4202417;MISS_970;MISS_1903
12770277;_member_meronym;12770529;31;48
4478889;_hypernym;3214253;2;14
9185440;_synset_domain_topic_of;704305;18;1
14687513;_derivationally_related_form;291873;1;1
13795489;_hypernym;13791389;MISS_124;MISS_1
10033082;_derivationally_related_form;47945;1;1
842692;_derivationally_related_form;2765692;1;1
66397;_hypernym;74624;MISS_52;MISS_2058
1238640;_also_see;1909978;301;MISS_307
8827126;_has_part;9370773;11;9
8734385;_has_part;8735008;81;458
10254761;_derivationally_related_form;6072476;1;1
10707804;_hypernym;9977660;MISS_292;230
12290748;_hypernym;11669921;MISS_516;41
4922338;_synset_domain_topic_of;6075527;MISS_695;20
10524223;_hypernym;10099375;MISS_1019;1633
5828552;_synset_domain_topic_of;6136258;MISS_974;38
8959683;_member_of_domain_region;8032594;40;147
8778061;_member_meronym;9705124;MISS_62;MISS_24
10213429;_synset_domain_topic_of;6136258;40;1
539936;_derivationally_related_form;14485249;1;1
4170037;_hypernym;4576211;MISS_258;966
1281154;_instance_hypernym;962129;MISS_413;MISS_37
7143137;_derivationally_related_form;876665;1;1
2975212;_hypernym;3094503;56;2
4730580;_derivationally_related_form;2345272;1;1
1708778;_member_meronym;1710348;MISS_464;MISS_863
2771320;_derivationally_related_form;14215331;1;1
8921850;_instance_hypernym;8700255;3;1
7170753;_derivationally_related_form;623151;1;1
8107191;_synset_domain_topic_of;6037666;5;1
10728624;_hypernym;10307234;1;2
1985128;_hypernym;1976146;14;8
1684337;_hypernym;1659248;3;5
2116777;_hypernym;2108026;1001;149
15151255;_hypernym;15144371;1;1
15274695;_derivationally_related_form;779360;9;2
8889191;_instance_hypernym;8691669;497;2
677808;_hypernym;671351;MISS_223;812
6714976;_derivationally_related_form;2457825;1;1
3220692;_hypernym;4295881;MISS_337;MISS_1
2397637;_derivationally_related_form;373544;1;1
2817650;_hypernym;3563967;MISS_351;215
159880;_derivationally_related_form;5751794;MISS_71;MISS_4658
1504699;_derivationally_related_form;622266;1;1
13573181;_derivationally_related_form;379774;1;1
4906712;_derivationally_related_form;790086;MISS_68;MISS_1444
1110274;_derivationally_related_form;2244956;1;1
916274;_hypernym;941990;MISS_2126;MISS_1
757856;_hypernym;757544;MISS_116;1390
5891572;_derivationally_related_form;708376;1;1
1973125;_derivationally_related_form;3693973;1;1
3879116;_derivationally_related_form;2749768;1;1
9884666;_derivationally_related_form;1720491;1;1
12445848;_member_meronym;12446519;1;1
2527431;_derivationally_related_form;5906554;1;1
12130408;_member_meronym;12130549;MISS_85;MISS_379
2044278;_derivationally_related_form;295172;1;1
4220344;_hypernym;3763133;98;11
959376;_hypernym;1170962;18;3
1692143;_hypernym;1657723;MISS_717;42
8776687;_instance_hypernym;8702402;1;1
160688;_hypernym;160532;2;7
12356395;_hypernym;12205694;MISS_788;13
11643506;_hypernym;15098161;MISS_104;MISS_1
614999;_derivationally_related_form;74624;1;1
3089121;_derivationally_related_form;2475078;1;1
11083656;_instance_hypernym;9537144;MISS_1;MISS_491
8765315;_instance_hypernym;8524735;1;1
259643;_derivationally_related_form;2672540;1;1
6472025;_hypernym;6470073;MISS_261;706
9798811;_synset_domain_topic_of;6453849;80;1
10144838;_hypernym;10787470;MISS_924;794
3682487;_has_part;2865931;MISS_32;MISS_629
11821777;_hypernym;11573660;5;1
1658188;_derivationally_related_form;923995;1;1
13841213;_derivationally_related_form;1945550;1;1
1988755;_hypernym;1575675;MISS_266;MISS_1671
976365;_derivationally_related_form;7248507;1;1
13292787;_hypernym;13290676;MISS_394;MISS_1458
452512;_derivationally_related_form;3338009;1;1
5399034;_derivationally_related_form;194170;1;1
3047941;_derivationally_related_form;2724126;1;1
8860123;_member_of_domain_region;7933799;1;MISS_2657
9796809;_hypernym;7846;MISS_3779;MISS_1
154689;_derivationally_related_form;2481231;1;1
109081;_derivationally_related_form;1870275;1;1
229260;_hypernym;209943;5;1
2130524;_also_see;661824;MISS_50;MISS_336
683280;_derivationally_related_form;5941423;1;1
6335162;_hypernym;7013549;MISS_110;MISS_457
8948155;_has_part;8948346;8;42
1388653;_hypernym;1387786;MISS_1186;MISS_1
6156968;_hypernym;6153846;195;14
602805;_hypernym;599992;MISS_136;MISS_1719
6139764;_derivationally_related_form;9608520;1;1
249721;_also_see;262792;1;1
11693566;_member_meronym;11695485;5;45
1479643;_hypernym;8103777;34;1
5685879;_derivationally_related_form;1462928;1;1
49197;_derivationally_related_form;3051540;1;1
2590072;_hypernym;1158872;MISS_1199;190
1726960;_member_meronym;1733346;1;73
1689379;_derivationally_related_form;900726;1;1
2422249;_hypernym;1864707;3;1
12231031;_member_meronym;12231192;95;38
477941;_derivationally_related_form;1263018;1;1
2621419;_hypernym;1432517;MISS_960;3
5060476;_derivationally_related_form;1143279;1;1
654625;_derivationally_related_form;8239808;1;1
5830059;_hypernym;5829480;MISS_119;MISS_2383
4559275;_hypernym;4564698;MISS_369;94
3355468;_hypernym;3343354;MISS_88;MISS_1
10633450;_derivationally_related_form;2130524;1;1
7301336;_hypernym;7314427;MISS_197;MISS_889
10711483;_synset_domain_topic_of;523513;250;1
6575932;_hypernym;6568978;88;12
1158872;_derivationally_related_form;949134;1;1
809465;_derivationally_related_form;10389398;1;1
11768816;_hypernym;13112664;MISS_681;MISS_1
5659365;_derivationally_related_form;2673134;1;1
1772960;_hypernym;1759326;11;6
751567;_derivationally_related_form;7169848;1;1
6845599;_member_of_domain_usage;3048094;MISS_1;MISS_574
1670172;_derivationally_related_form;3354903;1;1
1556671;_member_meronym;1559964;19;298
1892104;_derivationally_related_form;5020981;1;1
7409121;_hypernym;7308563;MISS_119;MISS_1701
1649948;_member_meronym;1651370;1;1
1282142;_hypernym;1282545;MISS_118;MISS_243
394562;_similar_to;397191;1;1
4169707;_hypernym;3699975;MISS_657;922
4379243;_has_part;4381994;MISS_5;MISS_573
770437;_derivationally_related_form;159177;1;1
1920735;_hypernym;1918010;MISS_916;MISS_665
2690708;_hypernym;2655135;25;5
105164;_hypernym;104539;8;2
7338552;_hypernym;7339329;MISS_381;MISS_883
10470460;_hypernym;10752093;MISS_872;MISS_1684
1573515;_also_see;1573891;MISS_22;MISS_820
841125;_hypernym;831651;MISS_1629;31
8972521;_member_of_domain_region;10525878;2;1
4016240;_derivationally_related_form;1321002;1;1
7362075;_derivationally_related_form;2680814;1;1
7124340;_member_of_domain_usage;846021;MISS_9;MISS_510
3804744;_derivationally_related_form;1357831;1;1
4667406;_hypernym;4616059;MISS_341;71
1176540;_hypernym;1170962;MISS_184;MISS_1
2129709;_verb_group;591115;1;1
12972629;_hypernym;8103777;MISS_1557;2
7134850;_derivationally_related_form;1038666;1;1
3009269;_hypernym;3538634;MISS_126;MISS_1677
4070727;_hypernym;4580493;MISS_216;MISS_1682
2189535;_member_meronym;2189670;1;1
13615557;_hypernym;13615036;MISS_109;MISS_888
10584318;_derivationally_related_form;1329239;1;1
12619306;_member_meronym;12653056;3;208
4376400;_hypernym;3614532;38;302
2465929;_hypernym;5299178;MISS_325;332
1535310;_hypernym;1507175;3;1
2029571;_hypernym;1507175;4;1
10200047;_hypernym;9917593;MISS_1017;MISS_2051
9023118;_instance_hypernym;8696931;11;1
4781349;_hypernym;4780958;MISS_135;MISS_1753
6845599;_member_of_domain_usage;4135710;1;MISS_574
11168645;_instance_hypernym;10292316;11;2
1775164;_derivationally_related_form;9849598;1;1
9071349;_instance_hypernym;9303008;MISS_420;MISS_89
913705;_hypernym;923444;MISS_215;MISS_1213
3234164;_hypernym;4508489;20;6
2493030;_hypernym;1845229;MISS_32;MISS_1688
7431683;_hypernym;7430211;MISS_19;MISS_1
819024;_hypernym;817680;16;4
8792083;_instance_hypernym;8574314;472;3
7560903;_derivationally_related_form;10012484;3;3
14049552;_derivationally_related_form;164816;1;1
15184008;_hypernym;15184755;MISS_105;MISS_896
3101667;_derivationally_related_form;5002822;1;1
10702307;_synset_domain_topic_of;8199025;24;1
1052450;_derivationally_related_form;1528821;1;1
695475;_hypernym;695226;MISS_131;MISS_1673
6452601;_instance_hypernym;6429590;39;7
1693472;_hypernym;1656813;2;1
5513529;_has_part;5521636;126;MISS_607
4648207;_derivationally_related_form;2120458;1;1
11867525;_member_meronym;11884198;1;122
17222;_has_part;9305358;MISS_44;MISS_1500
10780632;_hypernym;10787470;MISS_924;273
11124472;_instance_hypernym;10664340;MISS_83;MISS_1
14560612;_hypernym;14560360;MISS_16;MISS_2062
12813870;_member_meronym;12814003;MISS_115;MISS_538
355365;_verb_group;355524;1;1
3420935;_hypernym;3575691;MISS_66;MISS_1675
3536348;_hypernym;4362025;MISS_374;MISS_1925
13537429;_synset_domain_topic_of;17222;MISS_1294;54
3565402;_hypernym;3129123;MISS_459;MISS_1283
6605046;_member_of_domain_usage;95873;MISS_7;MISS_35
6682794;_hypernym;6681551;MISS_115;MISS_1865
3791235;_has_part;2974003;57;MISS_745
698855;_derivationally_related_form;7177924;1;1
402130;_verb_group;925873;1;1
84371;_derivationally_related_form;2346724;1;1
14832193;_synset_domain_topic_of;6079620;1;1
7185870;_derivationally_related_form;1824339;1;1
5695232;_derivationally_related_form;783042;1;1
10468750;_derivationally_related_form;15266265;1;1
5747582;_derivationally_related_form;682592;1;1
954422;_derivationally_related_form;6805297;1;1
1076863;_synset_domain_topic_of;8199025;MISS_4141;5
13262663;_has_part;13289159;MISS_29;MISS_87
4978561;_synset_domain_topic_of;6128570;MISS_986;16
8364959;_hypernym;8366753;MISS_49;MISS_879
11219121;_instance_hypernym;10515194;MISS_407;81
2595662;_derivationally_related_form;10521470;1;1
3992703;_hypernym;2997607;MISS_90;MISS_1
95377;_derivationally_related_form;7719437;1;1
6540863;_hypernym;6539502;213;37
785690;_derivationally_related_form;881441;1;1
15184755;_hypernym;15183802;MISS_107;MISS_902
11705052;_hypernym;13162297;MISS_145;MISS_1
8860123;_member_of_domain_region;10786992;1;509
2388403;_hypernym;474017;4;5
1960656;_also_see;1401854;1;1
2021050;_also_see;1960656;1;1
1565472;_derivationally_related_form;966384;1;1
1279615;_instance_hypernym;956485;9;1
836236;_derivationally_related_form;6806469;1;1
9720033;_hypernym;9686536;MISS_372;109
2834778;_has_part;2835915;MISS_31;MISS_674
1217043;_derivationally_related_form;3525454;1;1
8268321;_hypernym;7999699;42;10
9157163;_instance_hypernym;8655464;1;1
2909870;_hypernym;4531098;MISS_273;535
1534147;_hypernym;126264;378;2
8241798;_member_meronym;9885676;MISS_56;MISS_11
5421997;_hypernym;5418717;MISS_277;MISS_1
2010698;_hypernym;2009433;MISS_132;MISS_181
9626589;_derivationally_related_form;2118933;1;1
2464693;_also_see;724081;1;1
12398682;_member_meronym;12398990;22;190
1739263;_synset_domain_topic_of;911048;MISS_281;MISS_195
8841667;_member_meronym;9727826;MISS_40;MISS_14
1664244;_hypernym;1657723;6;1
642098;_derivationally_related_form;784533;1;1
12322887;_member_meronym;12328026;2;59
9615807;_derivationally_related_form;6125041;1;1
2148788;_derivationally_related_form;6879180;1;1
1449796;_hypernym;240810;MISS_25;MISS_1676
6278830;_hypernym;6278662;MISS_208;MISS_590
1939174;_derivationally_related_form;447073;1;1
3265874;_hypernym;4076846;MISS_240;545
189565;_derivationally_related_form;949841;1;1
10245863;_hypernym;9805475;MISS_103;MISS_1679
12437311;_member_meronym;12437513;MISS_473;MISS_126
12723610;_hypernym;13118707;MISS_577;33
12715914;_hypernym;13104059;MISS_678;38
3688943;_hypernym;4341686;MISS_992;461
1925694;_derivationally_related_form;297404;1;1
5699770;_hypernym;5698247;MISS_124;MISS_1
5034225;_derivationally_related_form;1824244;1;1
1276436;_instance_hypernym;956485;2;1
11415842;_hypernym;11410625;158;7
4749991;_derivationally_related_form;802946;1;1
8788004;_instance_hypernym;8574314;5;1
11703386;_member_meronym;11703669;1;1
11204962;_instance_hypernym;10705615;MISS_449;15
4096848;_derivationally_related_form;1127075;1;1
1463340;_hypernym;1462928;MISS_34;MISS_1675
5223550;_synset_domain_topic_of;6057539;13;1
6284225;_hypernym;13809207;MISS_170;MISS_1168
334509;_hypernym;331950;MISS_318;920
5460870;_has_part;5285623;MISS_384;MISS_634
10658304;_derivationally_related_form;2323059;1;1
1720980;_derivationally_related_form;10648696;1;1
9533048;_hypernym;9505418;3;1
4878646;_hypernym;4878101;2;1
1321895;_verb_group;1322223;1;1
12583529;_hypernym;11556857;10;1
7723330;_hypernym;7709333;MISS_149;MISS_886
7897200;_hypernym;7892813;MISS_10;MISS_1600
9433952;_hypernym;9190918;MISS_193;330
9162803;_instance_hypernym;8633957;298;1
12958772;_member_meronym;12958921;MISS_311;MISS_297
981180;_synset_domain_topic_of;8199025;13;1
4850117;_hypernym;4847733;MISS_92;2122
7842753;_hypernym;7557434;MISS_1095;421
2896442;_hypernym;4489008;38;2
1175316;_hypernym;1173038;27;10
1748560;_hypernym;1657723;4;1
10339966;_derivationally_related_form;5636048;1;1
9929298;_derivationally_related_form;1921964;1;1
999817;_derivationally_related_form;4716210;1;1
5302499;_has_part;5532944;MISS_342;MISS_690
4374735;_synset_domain_topic_of;6232880;MISS_348;91
7401726;_derivationally_related_form;1879251;1;1
891216;_derivationally_related_form;8070465;1;1
1613463;_also_see;2326695;1;1
1069809;_derivationally_related_form;7185325;1;1
617413;_derivationally_related_form;1225997;1;1
10384610;_hypernym;10004282;MISS_17;MISS_1673
11529603;_member_meronym;11544769;1;1
13282161;_derivationally_related_form;2284951;1;1
2050132;_also_see;1915365;MISS_35;MISS_835
10678472;_derivationally_related_form;462092;1;1
10785333;_derivationally_related_form;1766952;1;1
1083645;_hypernym;1083077;12;1
956131;_derivationally_related_form;4839154;1;1
4958634;_hypernym;4950126;MISS_214;967
9552681;_hypernym;9505418;3;1
12189293;_member_meronym;12189429;MISS_198;MISS_334
10177150;_hypernym;10557854;20;1
2012306;_member_meronym;2014646;7;103
399393;_derivationally_related_form;2433549;4;24
8062623;_derivationally_related_form;967625;5;1
841628;_hypernym;838367;MISS_178;836
4635482;_derivationally_related_form;808191;1;1
2705201;_has_part;4434285;MISS_399;MISS_38
12431128;_member_meronym;12431861;1;23
10007109;_derivationally_related_form;841986;1;1
6436443;_instance_hypernym;6394865;1;1
11739978;_hypernym;13104059;MISS_678;20
2378623;_derivationally_related_form;9773245;1;1
719705;_derivationally_related_form;2420789;1;1
13615235;_hypernym;13614764;MISS_27;MISS_880
119297;_hypernym;118733;MISS_136;MISS_1
2739254;_hypernym;339934;MISS_1779;504
12776212;_member_meronym;12776391;MISS_541;MISS_331
849357;_also_see;2392878;1;1
5748285;_hypernym;5748054;6;26
1045419;_derivationally_related_form;10776339;1;1
5233420;_hypernym;5230603;36;61
374534;_derivationally_related_form;382109;1;1
13187031;_member_meronym;13187167;MISS_438;MISS_252
2058994;_derivationally_related_form;5058140;1;1
45114;_synset_domain_topic_of;6232880;MISS_348;129
8860123;_member_of_domain_region;3318294;1;MISS_2657
13914608;_derivationally_related_form;1256867;1;1
10338231;_hypernym;9682291;MISS_201;MISS_1
9991867;_derivationally_related_form;1226600;1;1
9513902;_synset_domain_topic_of;15253139;41;1
788766;_derivationally_related_form;2531199;1;1
13807403;_hypernym;13805734;MISS_87;MISS_1
357023;_derivationally_related_form;1456771;1;1
8766988;_has_part;8773679;1;2
776988;_derivationally_related_form;9503282;1;1
14486767;_derivationally_related_form;475183;1;1
1433809;_hypernym;1433294;MISS_163;MISS_1670
1987160;_derivationally_related_form;8621598;1;1
12257343;_hypernym;11575425;8;1
915605;_derivationally_related_form;7121361;8;2
735832;_derivationally_related_form;2292535;1;1
1509527;_also_see;1872745;1;1
1970866;_hypernym;1342529;34;1
11706761;_has_part;7764847;MISS_97;MISS_193
1257173;_derivationally_related_form;5283498;1;1
8926877;_instance_hypernym;9203827;15;2
2618877;_derivationally_related_form;13534608;1;1
947077;_derivationally_related_form;15268857;1;1
6733227;_derivationally_related_form;1017001;1;1
11225661;_instance_hypernym;9799213;6;7
4747899;_hypernym;4742535;4;2
1417553;_hypernym;1388130;MISS_600;165
206302;_derivationally_related_form;795863;1;1
1642437;_derivationally_related_form;240184;1;1
8981244;_member_of_domain_region;8011266;8;91
9949946;_derivationally_related_form;6677974;MISS_88;MISS_4537
7367548;_derivationally_related_form;334186;1;1
2124748;_derivationally_related_form;5658603;1;1
7507912;_derivationally_related_form;621734;1;1
11788926;_hypernym;11556857;8;1
9639719;_hypernym;9638875;6;5
2425462;_hypernym;1650610;20;9
1081001;_hypernym;1079480;MISS_146;MISS_1688
139586;_synset_domain_topic_of;6084469;582;1
116619;_derivationally_related_form;931040;1;1
730499;_hypernym;650353;1;1
2476219;_hypernym;2471762;56;5
289388;_hypernym;286497;MISS_105;1027
2181863;_hypernym;1759182;4;1
6295235;_member_of_domain_usage;2887489;2;MISS_2511
759269;_hypernym;759501;MISS_89;MISS_2075
820352;_hypernym;1011031;37;99
181434;_derivationally_related_form;12036368;1;1
9365443;_instance_hypernym;9403734;212;5
94312;_derivationally_related_form;1896031;1;1
884011;_hypernym;1010118;29;5
5104548;_hypernym;5103946;MISS_100;MISS_2049
2705680;_hypernym;2620587;MISS_109;MISS_1
12834408;_member_meronym;12836663;8;273
744506;_derivationally_related_form;4769049;1;1
588780;_derivationally_related_form;9787534;1;1
11972141;_hypernym;11579418;9;1
4716864;_hypernym;4715487;MISS_300;MISS_889
628539;_hypernym;624738;MISS_247;MISS_1
10040789;_derivationally_related_form;3260293;1;1
2249995;_member_meronym;2250133;MISS_468;MISS_382
9646608;_hypernym;9645091;2;1
86320;_verb_group;1585523;1;1
1653442;_derivationally_related_form;923444;440;MISS_4511
9311259;_has_part;9198574;39;63
2406916;_derivationally_related_form;795720;1;1
161225;_derivationally_related_form;1093085;1;1
1056411;_derivationally_related_form;1862918;1;1
13724582;_has_part;13724474;25;12
634906;_derivationally_related_form;153809;1;1
8106934;_member_meronym;8107191;7;30
3875218;_hypernym;14984973;MISS_386;784
12898226;_hypernym;11579418;11;1
10829733;_instance_hypernym;10423589;97;2
2468617;_hypernym;5235879;MISS_155;MISS_378
172732;_derivationally_related_form;1150200;1;1
9606009;_derivationally_related_form;2545272;1;1
3007591;_hypernym;4004475;MISS_315;MISS_883
1372709;_hypernym;1355326;MISS_189;MISS_1
13988663;_hypernym;13985818;MISS_142;2061
14050143;_hypernym;14049711;MISS_184;1692
9195615;_has_part;9372504;1;1
744004;_synset_domain_topic_of;1124794;MISS_442;60
10024362;_hypernym;7846;59;1
15168790;_derivationally_related_form;2649706;1;1
8341551;_hypernym;8337324;52;2
2855793;_derivationally_related_form;1423929;14;2
320536;_synset_domain_topic_of;243918;40;1
3633091;_hypernym;4531098;MISS_273;662
2055975;_derivationally_related_form;15282696;1;1
15211484;_has_part;15200164;MISS_21;MISS_403
10365984;_derivationally_related_form;2478059;1;1
5389939;_hypernym;5289057;MISS_55;MISS_368
14560253;_hypernym;14548343;MISS_141;MISS_1
13189656;_member_meronym;13189844;MISS_110;MISS_133
1415807;_hypernym;1400044;MISS_236;586
6793231;_derivationally_related_form;1498319;1;1
2752567;_hypernym;2604760;MISS_2061;43
15298011;_synset_domain_topic_of;6128570;68;1
9148970;_has_part;9224325;2;2
5651068;_hypernym;23271;1;1
11782522;_member_meronym;11783162;4;7
5697363;_derivationally_related_form;336831;1;1
5261404;_hypernym;5254795;MISS_170;MISS_896
1629589;_also_see;1629958;MISS_45;MISS_289
7475364;_derivationally_related_form;9999795;1;1
4838727;_derivationally_related_form;11551;1;1
2560767;_derivationally_related_form;11410625;1;1
10483530;_derivationally_related_form;926702;1;2
11911591;_member_meronym;11993007;1;130
2561332;_derivationally_related_form;413239;1;1
3153375;_has_part;3485997;MISS_591;18
6758225;_hypernym;6756407;41;45
10296176;_hypernym;9943239;57;22
1190172;_synset_domain_topic_of;8441203;5;1
11952153;_member_meronym;11952346;MISS_380;MISS_541
65070;_derivationally_related_form;14322699;1;1
4432662;_derivationally_related_form;1331689;1;1
275088;_derivationally_related_form;11524662;1;1
1174742;_derivationally_related_form;841091;1;1
2675701;_hypernym;1742886;23;6
8135770;_hypernym;8337324;31;2
8860123;_member_of_domain_region;15138241;1;MISS_2657
1417451;_derivationally_related_form;182406;1;1
9435065;_instance_hypernym;9403734;149;5
926702;_derivationally_related_form;10483530;2;1
1875295;_derivationally_related_form;348008;1;1
1763813;_derivationally_related_form;2452885;1;1
7075172;_member_of_domain_usage;144722;MISS_1;MISS_2015
9767197;_derivationally_related_form;2561995;1;1
14892138;_hypernym;14706749;MISS_96;MISS_1
291873;_derivationally_related_form;5018542;1;1
2349212;_derivationally_related_form;8324514;1;1
3637027;_hypernym;3546766;MISS_41;MISS_355
2613960;_member_meronym;2614288;MISS_754;MISS_444
10498046;_derivationally_related_form;1889129;1;1
211108;_derivationally_related_form;14536831;1;1
2872752;_has_part;3068707;1;4
290302;_hypernym;153263;7;2
358089;_derivationally_related_form;1389329;1;1
6598445;_hypernym;5808794;MISS_104;MISS_1702
1448100;_derivationally_related_form;10492202;1;1
7334490;_derivationally_related_form;1621219;1;1
8675145;_hypernym;8595720;MISS_108;MISS_1
13809920;_derivationally_related_form;956250;1;1
86320;_hypernym;81072;22;5
10210648;_derivationally_related_form;1753596;1;1
2642814;_derivationally_related_form;1066881;1;1
5088324;_derivationally_related_form;1380122;1;1
6403969;_derivationally_related_form;9889170;1;1
8435;_derivationally_related_form;6878934;1;1
1706129;_derivationally_related_form;9809925;1;1
11608885;_hypernym;15098161;MISS_104;MISS_1
11313507;_instance_hypernym;10672908;3;3
294190;_derivationally_related_form;1901447;1;1
13311368;_hypernym;13310230;MISS_21;MISS_1283
717358;_hypernym;2367363;MISS_2479;117
1628449;_derivationally_related_form;240184;1;1
870312;_hypernym;869583;MISS_114;MISS_1682
4850996;_hypernym;4850589;MISS_318;MISS_1484
8182379;_derivationally_related_form;2028722;1;1
1419160;_hypernym;1418667;4;3
8780881;_member_of_domain_region;9542541;MISS_2;MISS_1831
10257221;_hypernym;9608709;MISS_204;294
11880218;_hypernym;11575425;5;1
12701901;_hypernym;11585340;MISS_1495;17
7531536;_hypernym;7531255;MISS_89;MISS_1673
2321757;_derivationally_related_form;10707804;1;1
7086323;_hypernym;7083732;MISS_124;MISS_276
996485;_hypernym;993014;MISS_247;1563
2117369;_hypernym;1864707;48;1
1020005;_derivationally_related_form;6763273;1;1
5785508;_derivationally_related_form;2164825;1;1
1759326;_derivationally_related_form;9184975;1;1
9095751;_has_part;9096498;MISS_244;MISS_651
1577093;_derivationally_related_form;7364434;1;1
13421462;_hypernym;5898568;MISS_219;642
1044084;_hypernym;1028655;MISS_423;668
2724417;_derivationally_related_form;31921;1;1
12513426;_hypernym;11585340;2;1
5413241;_hypernym;5407119;MISS_699;MISS_1
6721949;_derivationally_related_form;1040707;1;1
1774426;_derivationally_related_form;7503430;1;1
1443871;_hypernym;1443021;MISS_72;MISS_476
2410313;_member_meronym;2410702;1;13
1068380;_derivationally_related_form;10003283;1;1
226379;_hypernym;224901;MISS_698;MISS_631
1819147;_derivationally_related_form;7542675;1;1
6744154;_synset_domain_topic_of;6169050;5;6
15178841;_has_part;15218663;1;1
527695;_hypernym;428270;43;12
9221070;_hypernym;9444100;MISS_226;MISS_67
540235;_derivationally_related_form;367768;1;1
11447851;_derivationally_related_form;1874875;1;1
6453324;_instance_hypernym;6429590;39;7
882961;_derivationally_related_form;2124748;1;1
1313093;_member_meronym;2315309;1;3
2878222;_derivationally_related_form;1951276;1;1
10048218;_hypernym;9605289;MISS_1082;MISS_1
634472;_derivationally_related_form;9178999;1;1
13727333;_hypernym;13609507;1;1
764902;_derivationally_related_form;13971561;1;1
363110;_hypernym;2680814;MISS_146;MISS_878
14056280;_has_part;14060256;MISS_64;MISS_40
2803129;_hypernym;4073669;MISS_107;MISS_1
7171785;_hypernym;7170753;36;4
6802;_hypernym;7012;2;2
8949093;_has_part;8950907;29;308
240754;_hypernym;240184;MISS_140;MISS_1676
7137950;_hypernym;7138085;14;7
1963136;_hypernym;1939598;MISS_721;86
5968450;_hypernym;5996646;MISS_944;861
14806176;_hypernym;14805899;MISS_42;MISS_1
60185;_verb_group;1430447;1;1
1483188;_member_meronym;1485073;38;201
4863358;_derivationally_related_form;1743909;1;1
5288091;_hypernym;5267548;2;3
1868258;_derivationally_related_form;348571;MISS_1180;MISS_763
1648993;_hypernym;1626600;MISS_663;60
9071690;_has_part;9325395;MISS_1;MISS_1384
2621901;_derivationally_related_form;13431722;1;1
8336188;_hypernym;8329453;MISS_98;MISS_1
998399;_derivationally_related_form;3924069;1;1
2170269;_member_meronym;2170400;11;9
3325941;_hypernym;3497657;MISS_573;MISS_1
5823054;_derivationally_related_form;896803;1;1
15140405;_has_part;15143477;MISS_6;MISS_683
1835496;_also_see;1994442;1;66
11770013;_hypernym;11567411;1;1
10404426;_hypernym;10703692;MISS_50;MISS_1831
2336449;_also_see;106456;1;1
10485440;_derivationally_related_form;748155;1;1
12792638;_member_meronym;12793015;189;1
13548531;_hypernym;13453160;1;7
2748927;_derivationally_related_form;3169390;1;1
268011;_hypernym;205046;MISS_1264;MISS_1
5560787;_has_part;5573602;90;MISS_749
3478907;_hypernym;4105893;MISS_1145;MISS_1
5461179;_has_part;5254795;MISS_76;MISS_612
469637;_hypernym;208836;MISS_406;1418
5034473;_hypernym;5190804;MISS_390;MISS_631
1129532;_hypernym;1128984;MISS_102;MISS_1698
6070929;_hypernym;6037666;2;1
